subject_id,photo_id,image_path,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
L8AV1kOMRp33zMsQyVZeFe95-Hl09uh5wFdYt4BRDZk,ca507a6460d143711c2a23a64eae10b8,train/mask/ca507a6460d143711c2a23a64eae10b8.png,23.15,47.23,35.12,37.05,114.57,23.19,164.24,114.6,77.15,32.67,59.19,56.07,100.04,14.66
LAylutsZzyozv6hpU2zkLc7tSoVn0KA7MHpFSNF31bU,2c514a3b732fd84996ccf8cb2089efbd,train/mask/2c514a3b732fd84996ccf8cb2089efbd.png,22.6,48.3,23.19,33.93,82.96,21.98,167.19,91.52,78.71,31.28,58.89,47.6,69.81,14.75
LAylutsZzyozv6hpU2zkLc7tSoVn0KA7MHpFSNF31bU,76b1d539f7a2c60095e5d11064a08b81,train/mask/76b1d539f7a2c60095e5d11064a08b81.png,22.6,48.3,23.19,33.93,82.96,21.98,167.19,91.52,78.71,31.28,58.89,47.6,69.81,14.75
LFcfI7v5U-hNVB1MWf2DyOtRrcv_4FxWEkvqawrnVCc,6f6b2cad0526ed3325434e6ab101cb14,train/mask/6f6b2cad0526ed3325434e6ab101cb14.png,24.15,51.11,28.75,37.67,95.88,26.35,177.71,98.36,83.31,35.27,66.09,53.78,85.98,16.48
LFcfI7v5U-hNVB1MWf2DyOtRrcv_4FxWEkvqawrnVCc,9ff5cfcae86d52cea2f67d6d2d17e7de,train/mask/9ff5cfcae86d52cea2f67d6d2d17e7de.png,24.15,51.11,28.75,37.67,95.88,26.35,177.71,98.36,83.31,35.27,66.09,53.78,85.98,16.48
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,ad39fc0611eb1642b9aef5ff3b884718,train/mask/ad39fc0611eb1642b9aef5ff3b884718.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,c5056a34bb61291a5dfdaa1652978180,train/mask/c5056a34bb61291a5dfdaa1652978180.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,4afa3f5dcfbd3f03311c8876193793cc,train/mask/4afa3f5dcfbd3f03311c8876193793cc.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,6103c7e37222bab31f35cf03fa7b69f6,train/mask/6103c7e37222bab31f35cf03fa7b69f6.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,82a23bd3891a63491fdc61241c30fe9a,train/mask/82a23bd3891a63491fdc61241c30fe9a.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,2ee659766e123394b5c8c43d022ab461,train/mask/2ee659766e123394b5c8c43d022ab461.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,758484304a5fc89a1acb6733207b58f8,train/mask/758484304a5fc89a1acb6733207b58f8.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,1509773c4d0533f21a7496e31e0b2703,train/mask/1509773c4d0533f21a7496e31e0b2703.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,1d80d6200bce0b27e94604bea33c7de6,train/mask/1d80d6200bce0b27e94604bea33c7de6.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,ae100eb2309f70f0ddff1f3fe7357d01,train/mask/ae100eb2309f70f0ddff1f3fe7357d01.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LG8w5pRNQxAS1OXu32ttcFgCo2x_udBwl4IY-pkH-G0,c84073d5e7d75b76f538aefce17b61ef,train/mask/c84073d5e7d75b76f538aefce17b61ef.png,21.86,44.66,30.08,34.09,96.35,24.25,157.93,100.41,73.29,33.48,57.39,54.32,80.09,15.35
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,2bf951178a3efe9d9e8ea6906231cad6,train/mask/2bf951178a3efe9d9e8ea6906231cad6.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,e9676cd6750c4490dc81cb32e65920cd,train/mask/e9676cd6750c4490dc81cb32e65920cd.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,2f37bb5e37138c3ed5a73c6ee837cd86,train/mask/2f37bb5e37138c3ed5a73c6ee837cd86.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,a9eed1b63e8a8e561ce49a496ad87678,train/mask/a9eed1b63e8a8e561ce49a496ad87678.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,8a92dd39acec7a7c0c13761978d95223,train/mask/8a92dd39acec7a7c0c13761978d95223.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,4bf578e8a34b6879fc8d4f5ac17eba80,train/mask/4bf578e8a34b6879fc8d4f5ac17eba80.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,1d4222ecbfb00a8e7c9632dc55faeb6a,train/mask/1d4222ecbfb00a8e7c9632dc55faeb6a.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,087a62c3ab7405992cdb9026a68d1f60,train/mask/087a62c3ab7405992cdb9026a68d1f60.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,395251ce68b15905b3e9f3d3a6ef217c,train/mask/395251ce68b15905b3e9f3d3a6ef217c.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LIZFonGXPE6zHm2vvXFEn-7NojsZnLo5XQxnYr1eG9c,ca15fed03d1c171dfa924ce1dfad1057,train/mask/ca15fed03d1c171dfa924ce1dfad1057.png,24.06,52.77,32.22,39.88,102.69,26.29,180.42,104.68,83.18,37.07,66.42,54.72,88.94,16.76
LM-bO680RqJWmK95UoQxB1LobNP1ZjgYH7MDJOJJxac,0f4c1adbb25718987673881c37156f27,train/mask/0f4c1adbb25718987673881c37156f27.png,23.49,46.69,30.98,34.74,99.78,27.31,168.25,92.0,73.08,37.16,65.0,53.3,77.33,16.07
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,99dcaddea7cc331d837f313844ef7afc,train/mask/99dcaddea7cc331d837f313844ef7afc.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,bca3de6a07563a5d361989369f55c6dd,train/mask/bca3de6a07563a5d361989369f55c6dd.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,03c56b3babc7eb149e13600bd2425bd4,train/mask/03c56b3babc7eb149e13600bd2425bd4.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,8fadf91d63a9ac95741e0a65b78a34be,train/mask/8fadf91d63a9ac95741e0a65b78a34be.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,8cd42beaac3b9d9640bb6e886e5f8738,train/mask/8cd42beaac3b9d9640bb6e886e5f8738.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,baee41685f6f6e44e108b3bd4f802082,train/mask/baee41685f6f6e44e108b3bd4f802082.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,fe3f612bdf7afea81221e0a5ba83853a,train/mask/fe3f612bdf7afea81221e0a5ba83853a.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,6f5dc9ad29b971d15a0022e2e7f5ba1d,train/mask/6f5dc9ad29b971d15a0022e2e7f5ba1d.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,dbb23689d286bbff6cbc2a76f41b2efd,train/mask/dbb23689d286bbff6cbc2a76f41b2efd.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWS7u2dM1oIlDpu0qfB0Fh8kUXtyKa2Bzu2Zy8gx69U,548c6fdbf901d64f6beaa557f7fa4077,train/mask/548c6fdbf901d64f6beaa557f7fa4077.png,24.24,47.39,27.7,38.44,99.98,24.7,172.29,100.67,78.29,34.3,63.77,51.24,92.22,16.62
LWmSj6WXNRmjBFn3XHudfNM3LZ2Jw0kSsv0naXOdIlg,139c4d077108a563b5282e0620198bcf,train/mask/139c4d077108a563b5282e0620198bcf.png,22.73,52.49,26.49,35.44,90.2,23.43,175.24,97.4,82.93,32.94,62.7,50.19,78.97,15.53
LXRxXZEf4KcT-1ZhSPBZnGYn9E4RvBj5eLY0O-yOU40,41ec250d7d92ad7bb52b4c433f0e591a,train/mask/41ec250d7d92ad7bb52b4c433f0e591a.png,27.47,51.84,27.73,37.8,92.63,26.57,184.07,97.93,81.54,36.36,71.34,47.69,80.32,17.94
Las9lyHX8ahvkOTjgNXmDsoVcfV_I00LIW5AiGjrD8U,a04e4c3f9f558f825c165b54b417f8f0,train/mask/a04e4c3f9f558f825c165b54b417f8f0.png,20.68,47.83,25.68,34.0,88.12,23.49,164.65,91.34,77.16,31.83,58.54,50.35,76.45,15.17
Las9lyHX8ahvkOTjgNXmDsoVcfV_I00LIW5AiGjrD8U,9fff96e970822dcd563779a64fa1ad06,train/mask/9fff96e970822dcd563779a64fa1ad06.png,20.68,47.83,25.68,34.0,88.12,23.49,164.65,91.34,77.16,31.83,58.54,50.35,76.45,15.17
LhpKk8JN769XdQ3ri6vIcmu9Uu2zEIgxyqbrDnHLQD4,2ed6af5a5a66d812a67a1dc2122a9bcf,train/mask/2ed6af5a5a66d812a67a1dc2122a9bcf.png,22.54,46.66,28.04,34.77,97.24,24.14,159.62,102.1,72.08,35.46,60.7,56.25,82.67,16.27
Lj94Dw3tjHhOcMKc7jYuqh4pxx6aGWI_BJ06yNf_IxI,ea7deaa3273915d9200b9f9dd1c9d0b7,train/mask/ea7deaa3273915d9200b9f9dd1c9d0b7.png,25.53,50.77,33.37,36.0,110.94,28.06,180.12,101.97,79.82,37.95,69.94,52.34,97.14,17.15
Lj94Dw3tjHhOcMKc7jYuqh4pxx6aGWI_BJ06yNf_IxI,b44175aa32d1678b421ae149c23b727b,train/mask/b44175aa32d1678b421ae149c23b727b.png,25.53,50.77,33.37,36.0,110.94,28.06,180.12,101.97,79.82,37.95,69.94,52.34,97.14,17.15
Lj94Dw3tjHhOcMKc7jYuqh4pxx6aGWI_BJ06yNf_IxI,7693f4c24250e3961b00f0f02766b918,train/mask/7693f4c24250e3961b00f0f02766b918.png,25.53,50.77,33.37,36.0,110.94,28.06,180.12,101.97,79.82,37.95,69.94,52.34,97.14,17.15
Lj94Dw3tjHhOcMKc7jYuqh4pxx6aGWI_BJ06yNf_IxI,0ef3e6c67d93adfd0e47dd985cbe1868,train/mask/0ef3e6c67d93adfd0e47dd985cbe1868.png,25.53,50.77,33.37,36.0,110.94,28.06,180.12,101.97,79.82,37.95,69.94,52.34,97.14,17.15
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,68086466c5fe60b75c9aa0f309dd9b19,train/mask/68086466c5fe60b75c9aa0f309dd9b19.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,1899f765bcff0ae8100add965bea4d81,train/mask/1899f765bcff0ae8100add965bea4d81.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,a9b7509b79fbea91d13ad48f09ebc905,train/mask/a9b7509b79fbea91d13ad48f09ebc905.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,2cbefa4e5eda13d760aec2d7d1045f2c,train/mask/2cbefa4e5eda13d760aec2d7d1045f2c.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,5f33ea41b83d6283c4f3af3b3e340c3d,train/mask/5f33ea41b83d6283c4f3af3b3e340c3d.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,d7b04d56a1e9ae288d299d4a8217afd0,train/mask/d7b04d56a1e9ae288d299d4a8217afd0.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
LmpCWk6jQZlA7EPOImRlJpNT_4ON6NgbzEMhwCJa2OU,fc7b3decfb6d7ba04480764a954d84d7,train/mask/fc7b3decfb6d7ba04480764a954d84d7.png,23.06,47.59,27.52,33.29,88.33,23.64,167.43,94.34,74.32,35.58,64.37,45.87,76.34,15.49
Ln93h-QpBiCetrCjogBLV0szB4r9JwHItcq7dAbq8Qw,9e183a8176fb381da920af304aea2ee2,train/mask/9e183a8176fb381da920af304aea2ee2.png,22.04,44.53,34.1,37.89,116.17,25.8,159.18,117.53,72.36,34.75,60.36,58.3,104.34,15.79
LqwmZFz9Zs0XAy0zY8sJEZuwuRFvikqWWqAZangX8fw,f42a12a98da383efb4ecd26369e25e6c,train/mask/f42a12a98da383efb4ecd26369e25e6c.png,24.67,46.76,32.07,41.8,108.13,28.41,166.94,113.61,75.68,34.3,63.65,59.64,99.13,17.11
LqwmZFz9Zs0XAy0zY8sJEZuwuRFvikqWWqAZangX8fw,d011f603eab97b6ec56bf7321ce39614,train/mask/d011f603eab97b6ec56bf7321ce39614.png,24.67,46.76,32.07,41.8,108.13,28.41,166.94,113.61,75.68,34.3,63.65,59.64,99.13,17.11
LrAkx-cGKYisCnYZom4wNlYDzVxCmrTznPmszYNooFM,0c2b97a8cdd2dd168d3bc51aae3572dd,train/mask/0c2b97a8cdd2dd168d3bc51aae3572dd.png,26.19,49.93,33.36,42.66,101.93,28.48,174.51,109.92,76.41,38.17,69.22,61.88,95.63,18.11
LrAkx-cGKYisCnYZom4wNlYDzVxCmrTznPmszYNooFM,3c9b7a24f357c5c97c90bfbce153f66b,train/mask/3c9b7a24f357c5c97c90bfbce153f66b.png,26.19,49.93,33.36,42.66,101.93,28.48,174.51,109.92,76.41,38.17,69.22,61.88,95.63,18.11
LrAkx-cGKYisCnYZom4wNlYDzVxCmrTznPmszYNooFM,bc81803c1f6e7dc75b804ba52dd0ef88,train/mask/bc81803c1f6e7dc75b804ba52dd0ef88.png,26.19,49.93,33.36,42.66,101.93,28.48,174.51,109.92,76.41,38.17,69.22,61.88,95.63,18.11
LrpfNxN21F9xcxqSlyJZf0U8AMbWmV16j8m2andBg-Y,5730b39a1c630e3762e353e59df301dd,train/mask/5730b39a1c630e3762e353e59df301dd.png,24.66,52.42,30.81,34.83,96.98,26.26,177.9,96.0,79.15,37.12,70.58,52.03,79.62,16.61
LrpfNxN21F9xcxqSlyJZf0U8AMbWmV16j8m2andBg-Y,64f7d4a21f5728cc9377377fef657aa1,train/mask/64f7d4a21f5728cc9377377fef657aa1.png,24.66,52.42,30.81,34.83,96.98,26.26,177.9,96.0,79.15,37.12,70.58,52.03,79.62,16.61
Lvkkn8G0hPPSfS6W8tEqFd2e0dtvUIBx2VcoFHLYXEE,27e0965d2a49910a7ce53a2ecbdf5a02,train/mask/27e0965d2a49910a7ce53a2ecbdf5a02.png,25.62,53.4,32.37,38.65,104.86,27.86,184.69,108.01,86.12,38.07,69.06,57.31,94.6,17.62
Lvkkn8G0hPPSfS6W8tEqFd2e0dtvUIBx2VcoFHLYXEE,aa139daf753371cefc67b93f354ffeb0,train/mask/aa139daf753371cefc67b93f354ffeb0.png,25.62,53.4,32.37,38.65,104.86,27.86,184.69,108.01,86.12,38.07,69.06,57.31,94.6,17.62
Lvom_FFt43plg0Ivl7tsQKD92JSMspb5x6N2wUj3a00,519e507432e63ce89912370f0898ebd1,train/mask/519e507432e63ce89912370f0898ebd1.png,23.41,51.25,31.94,33.18,100.11,28.06,170.8,96.34,79.69,37.66,63.72,49.71,89.62,16.81
Lvom_FFt43plg0Ivl7tsQKD92JSMspb5x6N2wUj3a00,50645a27e3ba1ec048d4352482299ebf,train/mask/50645a27e3ba1ec048d4352482299ebf.png,23.41,51.25,31.94,33.18,100.11,28.06,170.8,96.34,79.69,37.66,63.72,49.71,89.62,16.81
LxZJXKfopLyKPDPE31DluKRZFGvy5sdzmsHks_TyAPM,8f24497ab6976087642fa77dba279264,train/mask/8f24497ab6976087642fa77dba279264.png,23.73,49.77,30.66,36.17,104.67,27.63,171.15,96.58,77.62,36.93,64.99,51.59,82.87,16.9
LxZJXKfopLyKPDPE31DluKRZFGvy5sdzmsHks_TyAPM,115ecf35317067070cb421c6d2d49d21,train/mask/115ecf35317067070cb421c6d2d49d21.png,23.73,49.77,30.66,36.17,104.67,27.63,171.15,96.58,77.62,36.93,64.99,51.59,82.87,16.9
M1muFKjSI5wj9-wBh5LrgBgLuujJ0hpuesndt7O2Xf0,1c2f63f6955da330793acf34115b2b7b,train/mask/1c2f63f6955da330793acf34115b2b7b.png,23.26,47.31,29.54,36.58,99.77,25.2,169.96,100.75,77.8,34.43,62.86,53.71,84.89,16.03
M1muFKjSI5wj9-wBh5LrgBgLuujJ0hpuesndt7O2Xf0,3aefe0e88a26d8fa95a870a0f9da3fe7,train/mask/3aefe0e88a26d8fa95a870a0f9da3fe7.png,23.26,47.31,29.54,36.58,99.77,25.2,169.96,100.75,77.8,34.43,62.86,53.71,84.89,16.03
M4CDQ5dw5yfMbxuejEOqxuSzEnV459VW5flcUAFQg2Q,60c6dbb20b2b612751f36cc94c9a5cc2,train/mask/60c6dbb20b2b612751f36cc94c9a5cc2.png,23.27,44.58,28.51,37.13,99.89,24.41,158.81,104.37,73.54,31.69,58.14,58.07,80.68,15.67
M6VgD6r_83GpclmUFF5AvByf2g0vZHHJ4KibcKPUz4o,2eb0c31271ef48ef7f7897893a62a139,train/mask/2eb0c31271ef48ef7f7897893a62a139.png,22.84,47.24,29.56,34.64,96.22,24.59,166.59,105.89,76.46,34.13,61.16,55.59,87.79,16.24
M7AiBl-dRAnhKf1-Xd2twZBBUNLuWe6m6jlJFk3WfQE,e73e4b68a9c04ebe41cf3d35b5044ad0,train/mask/e73e4b68a9c04ebe41cf3d35b5044ad0.png,24.42,48.57,31.31,36.42,101.56,28.37,174.75,99.06,77.84,37.34,67.59,53.26,82.46,17.11
M7W3KM6kChC2ZuIEZfASSnpPUwzsXctKnjlTHCvyvZU,942bc01f6a170d229d134635ab16d214,train/mask/942bc01f6a170d229d134635ab16d214.png,24.47,49.55,28.34,35.15,90.95,26.1,174.18,94.97,77.85,34.65,65.65,49.35,81.4,16.5
M9VAAnHg45vZQEy5PFtkbS_mlS0KKYpuUVM_rbe3jXA,a13ead776138d8049d5c8c36611abf01,train/mask/a13ead776138d8049d5c8c36611abf01.png,25.99,51.54,31.07,39.54,109.96,28.09,182.24,103.99,80.86,38.76,71.92,53.43,96.18,18.34
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,80c257000de93d28878ae43d577120bb,train/mask/80c257000de93d28878ae43d577120bb.png,24.17,47.89,33.23,36.18,109.39,29.2,170.43,105.93,75.53,38.29,68.3,55.25,98.53,18.44
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,ea632129803b04cccbd40100ffe9dcbf,train/mask/ea632129803b04cccbd40100ffe9dcbf.png,24.17,47.89,33.23,36.18,109.39,29.2,170.43,105.93,75.53,38.29,68.3,55.25,98.53,18.44
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,7ff776019c7479e686fb37e592c42331,train/mask/7ff776019c7479e686fb37e592c42331.png,24.17,47.89,33.23,36.18,109.39,29.2,170.43,105.93,75.53,38.29,68.3,55.25,98.53,18.44
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,d745ed2303608d500e709717eda79c22,train/mask/d745ed2303608d500e709717eda79c22.png,24.17,47.89,33.23,36.18,109.39,29.2,170.43,105.93,75.53,38.29,68.3,55.25,98.53,18.44
MA9HrkF2LuEC3BSWoQa0ehE1w5CWO0N-ENo7aXTpM0g,8abf18cc500ea1a7d8893a8a04c0bbb3,train/mask/8abf18cc500ea1a7d8893a8a04c0bbb3.png,24.17,47.89,33.23,36.18,109.39,29.2,170.43,105.93,75.53,38.29,68.3,55.25,98.53,18.44
MDqQHenu2xxbf_I4_Uo5YARw9wxHCXDSQKgC3ZWHyBM,f60e3059f4e3da067558ea19e359334f,train/mask/f60e3059f4e3da067558ea19e359334f.png,21.27,49.14,24.72,35.46,87.22,21.92,164.01,97.56,76.66,33.34,60.17,49.74,80.8,14.65
MDqQHenu2xxbf_I4_Uo5YARw9wxHCXDSQKgC3ZWHyBM,f45e858ee2b8e338ff20db5d264b6455,train/mask/f45e858ee2b8e338ff20db5d264b6455.png,21.27,49.14,24.72,35.46,87.22,21.92,164.01,97.56,76.66,33.34,60.17,49.74,80.8,14.65
MDqQHenu2xxbf_I4_Uo5YARw9wxHCXDSQKgC3ZWHyBM,7cb870c79bbdeca31c69af38e30595aa,train/mask/7cb870c79bbdeca31c69af38e30595aa.png,21.27,49.14,24.72,35.46,87.22,21.92,164.01,97.56,76.66,33.34,60.17,49.74,80.8,14.65
MEg2fJbKd6vFArod3Em2Yg6Fzg8I_UVysW9tVVNJXuU,115181b2ed06748ec4c1021fe2bf4041,train/mask/115181b2ed06748ec4c1021fe2bf4041.png,22.65,47.42,25.07,33.1,90.07,23.82,162.53,91.36,74.69,31.53,59.39,46.44,70.55,15.95
MFV5XDGBbcmrL2_oAiUxMEUXndPT6vSThBnnjr7q6A4,dad0fdf7242a75a1f948f1e5471d8416,train/mask/dad0fdf7242a75a1f948f1e5471d8416.png,24.65,49.83,34.08,41.47,111.84,29.4,175.32,106.84,77.59,39.65,68.62,59.01,101.36,17.46
MFV5XDGBbcmrL2_oAiUxMEUXndPT6vSThBnnjr7q6A4,60a01a90e733482773a4e25f453987c8,train/mask/60a01a90e733482773a4e25f453987c8.png,24.65,49.83,34.08,41.47,111.84,29.4,175.32,106.84,77.59,39.65,68.62,59.01,101.36,17.46
MHSlcWpQY97n0ULNVud6441kEWnV1ZhIUSXp_LdRAwk,b4d983093ed734924528b7f14108c56d,train/mask/b4d983093ed734924528b7f14108c56d.png,26.1,51.09,34.05,38.58,115.99,29.75,176.83,112.31,78.12,39.79,68.86,59.22,106.95,18.7
MHSlcWpQY97n0ULNVud6441kEWnV1ZhIUSXp_LdRAwk,54cf242076f65a4276dea870ca54f068,train/mask/54cf242076f65a4276dea870ca54f068.png,26.1,51.09,34.05,38.58,115.99,29.75,176.83,112.31,78.12,39.79,68.86,59.22,106.95,18.7
MMs_PLZrw4WHD4-VB07Gvngcg35zIqnb2ECVjvNBcDU,2e19bbe4afcf9eb9fc12b22c0b774e1e,train/mask/2e19bbe4afcf9eb9fc12b22c0b774e1e.png,24.94,49.82,29.27,38.38,94.24,25.98,173.62,93.4,76.88,36.71,66.03,51.32,79.68,16.83
MOqbYtj3KR1NJkIQUzq-XXifDNs8yYgBo684NtXOzzo,f291dfa85f6980ae579403326111f359,train/mask/f291dfa85f6980ae579403326111f359.png,23.71,55.42,28.11,33.91,96.71,25.47,181.51,95.22,85.97,37.35,67.84,51.16,82.65,16.22
MOqbYtj3KR1NJkIQUzq-XXifDNs8yYgBo684NtXOzzo,b767365e3cae6ff62f52456b47a0f08f,train/mask/b767365e3cae6ff62f52456b47a0f08f.png,23.71,55.42,28.11,33.91,96.71,25.47,181.51,95.22,85.97,37.35,67.84,51.16,82.65,16.22
MQmecK4FIS6uznz3n2Wv8DediRJd_EZqDsKh5J9C_2E,c6792ddc7727224fdabebd362fbb78ac,train/mask/c6792ddc7727224fdabebd362fbb78ac.png,25.05,48.34,29.27,38.4,98.11,26.11,174.28,96.21,77.67,37.17,66.75,50.95,86.63,17.77
MRRpwL1LnxGuSlgB75qZkvbiwBOg7an478NWRRJhFZg,0b4d267e879475e304136741fefbabb7,train/mask/0b4d267e879475e304136741fefbabb7.png,24.11,49.48,29.49,35.62,100.43,25.9,166.84,101.65,77.22,33.72,59.98,53.83,82.38,16.64
